username,date,score,review
memus,"Oct 6, 2019",7,"What I liked:
- Polished fighting system (as in Batman, but even better).
- Decent stealth (I'm looking at you, Assassin's Creed).
- Nemesis system actually produces cool moments with orc captains
- *spoiler* Gollum and Sauron have cameos

What I didn't like:
- All side quests are just stupid grinding. Felt like **** work.
- Final boss battles are QTE. Why? I wanted to actually fight them.
- It consists of even more than 50 shades of gray."
Azazello21,"Sep 29, 2019",8,Excellent story and good gameplay. Always wanted to see and learn more about the maker of ring
KratosKong,"Jun 16, 2019",7,No me parece mal juego pero se mi hizo un poco cuesta arriba debido a su repetitividad. Tiene ideas muy buenas como su sistema nemesis. Recomendable para fans de Tolkien
bulger_paul,"Jun 10, 2019",8,"Shadow of Mordor asks us all the daring question, ""what if Assassins Creed had challenging combat, and was fun?"" Though the human characters are disposable, the Orcs are imbued with lots of personality, and the nemesis system is awesome."
Gmac02,"Apr 29, 2019",9,"Plays like LoTR with the combat mechanics of Batman Arkham city. Fantastic game! Great upgrade system, storyline, everything. Totally defied expectations and it leaves plenty of side quests and other things discover for when you beat the main story Andy are ready for more."
GreenManGaming,"Mar 23, 2019",8,"Middle-earth: Shadow of Mordor stands out from other open-world action games by putting a great new layer on top of the trail that Batman blazed. I was surprised at how well it integrates its excellent combat with rewarding feedback and progression not just for me, but also for my enemies. I’ve had many more memorable and unpredictable battles with its randomized Warchiefs and captains than I did in the scripted campaign missions, and I expect those to keep on coming."
Berik,"Feb 22, 2019",8,"So what if we take the Lord of the Rings, mix it with the Batman Arkham series and Assassins Creed? Apparently, a tasty drink called Shadow of Mordor!

The game uses the nemesis system to pit Orcs against you in hierarchy, but also uses it to make these Orcs more personal. If one kills you it gets promoted and remembers you. You'll form personal vendetta's with them as they get stronger, and even get to control your own! The most fun is definetely in hunting a targeted Orc and then clashing with him in an epic fight.

The story is pretty bland, though with a very daring and cool twist at the end. The protagonist is a wraith, which means he can't die. This serves the system of the game great, but he as a character is pretty average. This can also be said for other characters that are human as they are all rip-offs from the movies.

I picked this game up for 12 euros, and it was so much fun. I can recommend this game. I give it an 8/10."
Deanomite,"Jan 31, 2019",10,"An excellent game, very good sound effects and voice acting.  built on the same engine as Batman Arkham, group combat feels similar but terrifying because you cannot rappel away from a horde, just have to stick it out.  Combat was extremely enjoyable, slowing time for an elf arrow barrage a personal favorite, as well as the guys killing you getting promoted was a brilliant touch.  to boot, its cheap now."
maap20,"Jan 31, 2019",8,"I like the game, great graphics and the history  interesting, if you like the world of lord of the rings I recommend this game."
sufflaminandus,"Jan 21, 2019",5,"Middle-earth: Shadow of Mordor is yet another collector simulator in the age of open-world action-adventure genre. Everything is straight from recipe list: seamless huge areas? Check. Piles and piles of building, rocks and landscapes to climb upon? Check. Infinite respawning foes roaming those places? Check. Garbage hidden in every inappropriate corner? Check. Unnecessary stories tethered to each piece of that garbage? Check. Generic unsolicited ‘side quests’? Check. Stealth? Check. Upgrades and abilities? Check. Progress tab to track percentage of your ‘completion’? Check. In fact, M-e:SoM is so discrete designed that even main quests are perceived as trite markers on map to add to your percentage. But, at least, developers are honest about the story: in a first thirty minutes we introduced to the objective that doesn’t change through all 20 hours, to kill a trio of evil fellows. Blant but ok. At least they are not pretentious.

So recall an any Assassin’s Creed, extract combat from Batman, throw it all in a alchemy pot and you will distill M-e:SoM. But, of course, there are some flavorings that makes the game distinguishable from others.

Visuals in general are eye-catching and pleasing but architecture is gray. There are no lore landmarks present, thus Mordor doesn’t inspire imagination. It’s like something completely separated from The Lord of the Rings.

Protagonist is half-human, half-ghost and this mix actually feels fresh. Contrast between good-natured ranger Talion and stern dour elf-ghost is entertaining, especially remarks of the latter (huge thanks to his brilliant voicing).

Combat is fifty-fifty. The melee part of it is bad. For a game where you can fight thirty orcs at a time, this fact is very disappointing. The system itself is exact copy of Batman’s but somehow in M-e:SoM it is bleak: basic attacks lack feedback and impact, enemies designed around lots of unrewarding dodging and parrying; so lots, in fact, that it’s quickly becomes a drudgery.

Archery and stealth, on the other hand, are superb and astounding. Stealth mechanic is trivial: press button-you will crouch-you will be less noticeable but, paired with decent AI, it is just what we need for such kind of game. Balance is perfect: there are no discoveries through walls but there are no ridiculous ‘hide-in-place-sight’ situations either. This makes stealth a go-to option, not due to rewards (like in a lot of other games) but because it’s actually fun.

Advantages of archery are indirect. The game uses environmental combat utilities (like explosive… bonfires, yes) and they are realized through archery exclusively. The miracle is that M-e:SoM is one of the maybe five games where *all* supporting objects are useful. Incredibly useful, I must add. The other excellence of archery is skill you can learn midgame: you aim your bow at *any* visible orc (yes, literally hundreds of meters away) and you will flash to him and silently end his miserable life. It doesn’t require much resources so generally you can freely use it most of the time. Must I advertise how awesomely cool this skill is? All that spiderweb flying and horse riding doesn’t stand even close to the breathtaking tactics you can realize with ghost bow.

And the last gem of the M-e:SoM is, of course, a nemesis system. In short: orcs live their own lives. The purpose of their lives is to climb career ladder: nameless rookie - captain - warchief. To obtain rank you need power and power is accumulated through numerous means: feasts, executions, duels, ambushes… And you can be a part of it all! Wanna promote your own warchief? Easy: save him from ambush, intervene in duel, help him slay the beast, or (what’s even more easier) let him kill yourself! Games features no manual saves, the are no game overs (you are immortal and will resurrect after death), defeat is irreversible, so any orc who manages to slay legendary wrath-ranger will surely get a promotion… and become your nemesis. The real show begins later in game when you will learn mind control. You will be able to subjugate a warchief and order him to wage war against another warchief, or brainwash captain-bodyguard and command him to betray his master (and if he succeeds in attempt he will become a warchief himself, yours warchief!). Intriguing, isn’t it? But pointless. The system is great itself but it offer zero reward. There is absolutely no reason to dabble with it more than you have to. Sandboxing is good… but no. Nevertheless, it’s makes M-e:SoM open world quite charming: everything is on the move, changing, captains comes and goes, rivalries resolved…

If you are a fan of marker-chase explore-on-your-own action-adventure games, M-e:SoM would be a solid choice for you, as it offers qualitative implementation of said mechanics, entertaining combat, pleasing graphics and unique nemesis system. Otherwise, pass by without second thoughts, we’ve seen it all before."
