document_no,dominant_topic,topic_perc_contrib,keywords,text
75,4,0.6757,"fear, buy, worth, well, even, great, sale, bundle, really, price","F.E.A.R and all it's expansions are absolutely worth your time, but 55$ on steam due to (what I assume) is license issues with Warner Brothers is a rip off full stop. Either wait for a massive sale since you get the other entries along with it, or simply ""procure"" from other more reasonable sites like GOG."
76,2,0.4886,"story, scary, buy, way, series, boring, repetitive, whole, make, first","if you liked F.E.A.R then play this, if not, skip extraction point entirely because it's a chug fest of boring combat and linear levels that feel boring like watching paint dry"
77,4,0.7182,"fear, buy, worth, well, even, great, sale, bundle, really, price","F.E.A.R. is not intrinsically a substandard video game, however, it has not endured the test of time gracefully. Even if you manage to initiate the game, you will encounter the potential hazard of abrupt crashes and frame rate complications, which unequivocally obliterate any prospect of relishing this extraordinary classic. Consider yourself duly cautioned."
78,3,0.2934,"horror, time, enemy, feel, level, look, go, make, shoot, really","I don't understand the hype, it looks like some mediocre ps2 FPS like Black or Resistance;"
79,3,0.3555,"horror, time, enemy, feel, level, look, go, make, shoot, really","The excellent mechanism of this game is even better than These days
But sometimes it gets boring in terms of the story and useless things."
80,4,0.5016,"fear, buy, worth, well, even, great, sale, bundle, really, price","Very buggy
It has fps drops even though I have a GTX 1050 TI
The story is pretty interesting ,the combat is engaging, but the performance of the game ruined the experience. Very sad..."
81,2,0.45,"story, scary, buy, way, series, boring, repetitive, whole, make, first",Waste of time.
82,1,0.6205,"run, work, fix, even, issue, try, make, problem, new, fps","This game is completely broken. Running with a high end pc, I'm getting 7 FRAMES A SECOND. Tried to change settings to make this work to no avail. Do not buy this absolutely broken game."
83,4,0.8847,"fear, buy, worth, well, even, great, sale, bundle, really, price","As a shooting videogame it's good but the problem i'm talking about is the same because this videogame is good
Have you ever experienced the sensation of ""No more of this""? Well, because this videogame is intense, with a really frustrating AI, too long... i'm afraid this videogame is too much for me

Postdata:
If for any reason the videogame tells you ""Disconnected from server"", you must run the .exe with administrator permissions

About F.E.A.R.: Extraction Point and F.E.A.R.: Perseus Mandate:
They have forced me to play it with the lowest graphics otherwise they close
I guess i'll come back again when i'm mentally ready for all of this"
84,3,0.6051,"horror, time, enemy, feel, level, look, go, make, shoot, really","*this review is only for Perseus Mandate and not the main game and EP, they are great

Perseus Mandate is a DLC that is 5 hours, made you feel like 10 hours, and really should’ve only been 2 hours"
85,1,0.4011,"run, work, fix, even, issue, try, make, problem, new, fps",runs like shit...On a 3060 TI!!!
86,1,0.3926,"run, work, fix, even, issue, try, make, problem, new, fps",the framerate is so bad. like i feel seasick trying to run this
87,3,0.9177,"horror, time, enemy, feel, level, look, go, make, shoot, really","For full disclosure I have to confess that I only just played this for the first time as I missed it when it originally came out. It is quite possible that in its day it was new and innovative and certainly I've heard good things about its sequel and I'm going to play that next.

The plus points are that there are a number of weapons, the story is interesting with a mix of flashbacks/hallucinations, and it is atmospheric in places.

However, the gameplay becomes very repetitive very quickly with enemies generally doing the same thing (although I believe the AI was innovative in its day) and the lack of weapon choices often means you're trying your best to conserve ammo in a game which isn't really designed for that (particularly as health kits seem to be in almost inexhaustible supply).

I also found that the story was quite difficult to follow with very few clues as to what was actually going on. I know that there are now plenty of forums out there to explain and so on, but for the most part it didn't feel suspenseful as if they were gradually feeding me info, it felt like I largely had no real clue of motivation or what was happening. I largely remained baffled as to who the people were who I was shooting at and why I should hate them.

Like I said, it's possible that it has now been copied so many times and elaborated upon so many times that none of this matters now, but I'm not sure it stands up as a particularly great game."
